gold_id,base_date,item_name,price_krw,weight_kg,price_per_gram,price_per_ounce,created_at,updated_at,deleted_at,deleted_yn
567,2024-02-27,"금 99.99_1Kg",87100,1.0000,87.1000,2800.3279,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
568,2024-02-27,"미니금 99.99_100g",87350,0.1000,873.5000,28083.6562,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
569,2024-02-28,"금 99.99_1Kg",87260,1.0000,87.2600,2805.4721,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
570,2024-02-28,"미니금 99.99_100g",87620,0.1000,876.2000,28170.4631,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
571,2024-02-29,"금 99.99_1Kg",87330,1.0000,87.3300,2807.7226,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
572,2024-02-29,"미니금 99.99_100g",87470,0.1000,874.7000,28122.2370,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
573,2024-03-04,"금 99.99_1Kg",89040,1.0000,89.0400,2862.7003,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
574,2024-03-04,"미니금 99.99_100g",89010,0.1000,890.1000,28617.3582,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
575,2024-03-05,"금 99.99_1Kg",90810,1.0000,90.8100,2919.6071,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
576,2024-03-05,"미니금 99.99_100g",90730,0.1000,907.3000,29170.3506,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
577,2024-03-06,"금 99.99_1Kg",91250,1.0000,91.2500,2933.7534,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
578,2024-03-06,"미니금 99.99_100g",91230,0.1000,912.3000,29331.1042,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
579,2024-03-07,"금 99.99_1Kg",92330,1.0000,92.3300,2968.4762,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
580,2024-03-07,"미니금 99.99_100g",92110,0.1000,921.1000,29614.0306,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
581,2024-03-08,"금 99.99_1Kg",91740,1.0000,91.7400,2949.5073,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
582,2024-03-08,"미니금 99.99_100g",91600,0.1000,916.0000,29450.0619,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
583,2024-03-11,"금 99.99_1Kg",91970,1.0000,91.9700,2956.9020,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
584,2024-03-11,"미니금 99.99_100g",92000,0.1000,920.0000,29578.6648,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
585,2024-03-12,"금 99.99_1Kg",91790,1.0000,91.7900,2951.1148,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
586,2024-03-12,"미니금 99.99_100g",91740,0.1000,917.4000,29495.0729,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
587,2024-03-13,"금 99.99_1Kg",91440,1.0000,91.4400,2939.8621,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
588,2024-03-13,"미니금 99.99_100g",91370,0.1000,913.7000,29376.1152,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
589,2024-03-14,"금 99.99_1Kg",92200,1.0000,92.2000,2964.2966,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
590,2024-03-14,"미니금 99.99_100g",92200,0.1000,922.0000,29642.9662,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
591,2024-03-15,"금 99.99_1Kg",92790,1.0000,92.7900,2983.2655,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
592,2024-03-15,"미니금 99.99_100g",92770,0.1000,927.7000,29826.2253,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
593,2024-03-18,"금 99.99_1Kg",92350,1.0000,92.3500,2969.1192,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
594,2024-03-18,"미니금 99.99_100g",92270,0.1000,922.7000,29665.4717,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
595,2024-03-19,"금 99.99_1Kg",93120,1.0000,93.1200,2993.8753,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
596,2024-03-19,"미니금 99.99_100g",93170,0.1000,931.7000,29954.8282,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
597,2024-03-20,"금 99.99_1Kg",93190,1.0000,93.1900,2996.1258,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
598,2024-03-20,"미니금 99.99_100g",93050,0.1000,930.5000,29916.2474,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
599,2024-03-21,"금 99.99_1Kg",94070,1.0000,94.0700,3024.4185,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
600,2024-03-21,"미니금 99.99_100g",94040,0.1000,940.4000,30234.5395,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
601,2024-03-22,"금 99.99_1Kg",93780,1.0000,93.7800,3015.0948,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
602,2024-03-22,"미니금 99.99_100g",93960,0.1000,939.6000,30208.8189,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
603,2024-03-25,"금 99.99_1Kg",94050,1.0000,94.0500,3023.7755,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
604,2024-03-25,"미니금 99.99_100g",94200,0.1000,942.0000,30285.9807,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
605,2024-03-26,"금 99.99_1Kg",94310,1.0000,94.3100,3032.1346,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
606,2024-03-26,"미니금 99.99_100g",94330,0.1000,943.3000,30327.7766,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
607,2024-03-27,"금 99.99_1Kg",94990,1.0000,94.9900,3053.9971,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
608,2024-03-27,"미니금 99.99_100g",94860,0.1000,948.6000,30498.1754,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
609,2024-03-28,"금 99.99_1Kg",95800,1.0000,95.8000,3080.0392,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
610,2024-03-28,"미니금 99.99_100g",95600,0.1000,956.0000,30736.0908,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
611,2024-03-29,"금 99.99_1Kg",98470,1.0000,98.4700,3165.8817,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
612,2024-03-29,"미니금 99.99_100g",98500,0.1000,985.0000,31668.4617,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
613,2024-04-01,"금 99.99_1Kg",99840,1.0000,99.8400,3209.9281,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
614,2024-04-01,"미니금 99.99_100g",99460,0.1000,994.6000,31977.1087,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
615,2024-04-02,"금 99.99_1Kg",101380,1.0000,101.3800,3259.4403,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
616,2024-04-02,"미니금 99.99_100g",101430,0.1000,1014.3000,32610.4779,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
617,2024-04-03,"금 99.99_1Kg",104990,1.0000,104.9900,3375.5044,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
618,2024-04-03,"미니금 99.99_100g",104200,0.1000,1042.0000,33501.0529,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
619,2024-04-04,"금 99.99_1Kg",100900,1.0000,100.9000,3244.0079,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
620,2024-04-04,"미니금 99.99_100g",102000,0.1000,1020.0000,32793.7370,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
621,2024-04-05,"금 99.99_1Kg",99910,1.0000,99.9100,3212.1787,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
622,2024-04-05,"미니금 99.99_100g",100100,0.1000,1001.0000,32182.8733,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
623,2024-04-08,"금 99.99_1Kg",102670,1.0000,102.6700,3300.9147,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
624,2024-04-08,"미니금 99.99_100g",102790,0.1000,1027.9000,33047.7277,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
625,2024-04-09,"금 99.99_1Kg",103490,1.0000,103.4900,3327.2783,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
626,2024-04-09,"미니금 99.99_100g",103500,0.1000,1035.0000,33275.9979,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
627,2024-04-11,"금 99.99_1Kg",103440,1.0000,103.4400,3325.6707,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
628,2024-04-11,"미니금 99.99_100g",104180,0.1000,1041.8000,33494.6228,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
629,2024-04-12,"금 99.99_1Kg",106380,1.0000,106.3800,3420.1939,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
630,2024-04-12,"미니금 99.99_100g",106880,0.1000,1068.8000,34362.6923,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
631,2024-04-15,"금 99.99_1Kg",107300,1.0000,107.3000,3449.7725,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
632,2024-04-15,"미니금 99.99_100g",109220,0.1000,1092.2000,35115.0192,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
633,2024-04-16,"금 99.99_1Kg",110700,1.0000,110.7000,3559.0850,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
634,2024-04-16,"미니금 99.99_100g",112750,0.1000,1127.5000,36249.9397,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
635,2024-04-17,"금 99.99_1Kg",109240,1.0000,109.2400,3512.1449,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
636,2024-04-17,"미니금 99.99_100g",111980,0.1000,1119.8000,36002.3792,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
637,2024-04-18,"금 99.99_1Kg",107490,1.0000,107.4900,3455.8812,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
638,2024-04-18,"미니금 99.99_100g",108680,0.1000,1086.8000,34941.4053,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
639,2024-04-19,"금 99.99_1Kg",108580,1.0000,108.5800,3490.9255,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
640,2024-04-19,"미니금 99.99_100g",111740,0.1000,1117.4000,35925.2174,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
641,2024-04-22,"금 99.99_1Kg",107000,1.0000,107.0000,3440.1273,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
642,2024-04-22,"미니금 99.99_100g",110170,0.1000,1101.7000,35420.4511,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
643,2024-04-23,"금 99.99_1Kg",103330,1.0000,103.3300,3322.1342,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
644,2024-04-23,"미니금 99.99_100g",106700,0.1000,1067.0000,34304.8210,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
645,2024-04-24,"금 99.99_1Kg",103620,1.0000,103.6200,3331.4579,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
646,2024-04-24,"미니금 99.99_100g",107700,0.1000,1077.0000,34626.3282,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
647,2024-04-25,"금 99.99_1Kg",103700,1.0000,103.7000,3334.0299,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
648,2024-04-25,"미니금 99.99_100g",108390,0.1000,1083.9000,34848.1682,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
649,2024-04-26,"금 99.99_1Kg",105030,1.0000,105.0300,3376.7904,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
650,2024-04-26,"미니금 99.99_100g",109050,0.1000,1090.5000,35060.3630,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
651,2024-04-29,"금 99.99_1Kg",104910,1.0000,104.9100,3372.9323,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
652,2024-04-29,"미니금 99.99_100g",109880,0.1000,1098.8000,35327.2140,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
653,2024-04-30,"금 99.99_1Kg",104250,1.0000,104.2500,3351.7128,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
654,2024-04-30,"미니금 99.99_100g",108240,0.1000,1082.4000,34799.9421,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
655,2024-05-02,"금 99.99_1Kg",103880,1.0000,103.8800,3339.8171,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
656,2024-05-02,"미니금 99.99_100g",107300,0.1000,1073.0000,34497.7253,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
657,2024-05-03,"금 99.99_1Kg",101800,1.0000,101.8000,3272.9436,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
658,2024-05-03,"미니금 99.99_100g",104170,0.1000,1041.7000,33491.4077,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
659,2024-05-07,"금 99.99_1Kg",102110,1.0000,102.1100,3282.9103,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
660,2024-05-07,"미니금 99.99_100g",105210,0.1000,1052.1000,33825.7752,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
661,2024-05-08,"금 99.99_1Kg",102390,1.0000,102.3900,3291.9125,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
662,2024-05-08,"미니금 99.99_100g",105300,0.1000,1053.0000,33854.7109,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
663,2024-05-09,"금 99.99_1Kg",102380,1.0000,102.3800,3291.5910,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
664,2024-05-09,"미니금 99.99_100g",105620,0.1000,1056.2000,33957.5932,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
665,2024-05-10,"금 99.99_1Kg",104200,1.0000,104.2000,3350.1053,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
666,2024-05-10,"미니금 99.99_100g",106590,0.1000,1065.9000,34269.4552,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
667,2024-05-13,"금 99.99_1Kg",104130,1.0000,104.1300,3347.8547,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
668,2024-05-13,"미니금 99.99_100g",106780,0.1000,1067.8000,34330.5416,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
669,2024-05-14,"금 99.99_1Kg",103650,1.0000,103.6500,3332.4224,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
670,2024-05-14,"미니금 99.99_100g",106410,0.1000,1064.1000,34211.5839,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
671,2024-05-16,"금 99.99_1Kg",103970,1.0000,103.9700,3342.7106,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
672,2024-05-16,"미니금 99.99_100g",107250,0.1000,1072.5000,34481.6500,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
673,2024-05-17,"금 99.99_1Kg",104320,1.0000,104.3200,3353.9634,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
674,2024-05-17,"미니금 99.99_100g",107640,0.1000,1076.4000,34607.0378,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
675,2024-05-20,"금 99.99_1Kg",106890,1.0000,106.8900,3436.5907,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
676,2024-05-20,"미니금 99.99_100g",108970,0.1000,1089.7000,35034.6424,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
677,2024-05-21,"금 99.99_1Kg",106270,1.0000,106.2700,3416.6573,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
678,2024-05-21,"미니금 99.99_100g",108300,0.1000,1083.0000,34819.2326,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
679,2024-05-22,"금 99.99_1Kg",106150,1.0000,106.1500,3412.7992,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
680,2024-05-22,"미니금 99.99_100g",108100,0.1000,1081.0000,34754.9311,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
681,2024-05-23,"금 99.99_1Kg",104070,1.0000,104.0700,3345.9257,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
682,2024-05-23,"미니금 99.99_100g",106650,0.1000,1066.5000,34288.7456,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
683,2024-05-24,"금 99.99_1Kg",103250,1.0000,103.2500,3319.5621,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
684,2024-05-24,"미니금 99.99_100g",105000,0.1000,1050.0000,33758.2587,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
685,2024-05-27,"금 99.99_1Kg",103290,1.0000,103.2900,3320.8481,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
686,2024-05-27,"미니금 99.99_100g",104220,0.1000,1042.2000,33507.4831,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
687,2024-05-28,"금 99.99_1Kg",103040,1.0000,103.0400,3312.8105,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
688,2024-05-28,"미니금 99.99_100g",104600,0.1000,1046.0000,33629.6558,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
689,2024-05-29,"금 99.99_1Kg",103600,1.0000,103.6000,3330.8149,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
690,2024-05-29,"미니금 99.99_100g",104950,0.1000,1049.5000,33742.1834,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
691,2024-05-30,"금 99.99_1Kg",103550,1.0000,103.5500,3329.2073,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
692,2024-05-30,"미니금 99.99_100g",104850,0.1000,1048.5000,33710.0326,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
693,2024-05-31,"금 99.99_1Kg",104500,1.0000,104.5000,3359.7505,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
694,2024-05-31,"미니금 99.99_100g",105250,0.1000,1052.5000,33838.6355,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
695,2024-06-03,"금 99.99_1Kg",103090,1.0000,103.0900,3314.4180,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
696,2024-06-03,"미니금 99.99_100g",104500,0.1000,1045.0000,33597.5051,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
697,2024-06-04,"금 99.99_1Kg",104040,1.0000,104.0400,3344.9612,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
698,2024-06-04,"미니금 99.99_100g",104700,0.1000,1047.0000,33661.8065,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
699,2024-06-05,"금 99.99_1Kg",103270,1.0000,103.2700,3320.2051,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
700,2024-06-05,"미니금 99.99_100g",104680,0.1000,1046.8000,33655.3764,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
701,2024-06-07,"금 99.99_1Kg",104380,1.0000,104.3800,3355.8924,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
702,2024-06-07,"미니금 99.99_100g",105300,0.1000,1053.0000,33854.7109,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
703,2024-06-10,"금 99.99_1Kg",102270,1.0000,102.2700,3288.0544,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
704,2024-06-10,"미니금 99.99_100g",103970,0.1000,1039.7000,33427.1063,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
705,2024-06-11,"금 99.99_1Kg",102430,1.0000,102.4300,3293.1985,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
706,2024-06-11,"미니금 99.99_100g",104430,0.1000,1044.3000,33574.9996,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
707,2024-06-12,"금 99.99_1Kg",102840,1.0000,102.8400,3306.3803,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
708,2024-06-12,"미니금 99.99_100g",104150,0.1000,1041.5000,33484.9776,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
709,2024-06-13,"금 99.99_1Kg",102440,1.0000,102.4400,3293.5200,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
710,2024-06-13,"미니금 99.99_100g",104010,0.1000,1040.1000,33439.9666,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
711,2024-06-14,"금 99.99_1Kg",102610,1.0000,102.6100,3298.9856,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
712,2024-06-14,"미니금 99.99_100g",103020,0.1000,1030.2000,33121.6744,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
713,2024-06-17,"금 99.99_1Kg",103320,1.0000,103.3200,3321.8127,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
714,2024-06-17,"미니금 99.99_100g",103710,0.1000,1037.1000,33343.5144,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
715,2024-06-18,"금 99.99_1Kg",103400,1.0000,103.4000,3324.3847,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
716,2024-06-18,"미니금 99.99_100g",103880,0.1000,1038.8000,33398.1706,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
717,2024-06-19,"금 99.99_1Kg",103730,1.0000,103.7300,3334.9945,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
718,2024-06-19,"미니금 99.99_100g",104090,0.1000,1040.9000,33465.6871,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
719,2024-06-20,"금 99.99_1Kg",104420,1.0000,104.4200,3357.1785,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
720,2024-06-20,"미니금 99.99_100g",104710,0.1000,1047.1000,33665.0216,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
721,2024-06-21,"금 99.99_1Kg",105440,1.0000,105.4400,3389.9722,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
722,2024-06-21,"미니금 99.99_100g",106000,0.1000,1060.0000,34079.7659,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
723,2024-06-24,"금 99.99_1Kg",104210,1.0000,104.2100,3350.4268,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
724,2024-06-24,"미니금 99.99_100g",104900,0.1000,1049.0000,33726.1080,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
725,2024-06-25,"금 99.99_1Kg",104190,1.0000,104.1900,3349.7838,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
726,2024-06-25,"미니금 99.99_100g",104640,0.1000,1046.4000,33642.5161,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
727,2024-06-26,"금 99.99_1Kg",103760,1.0000,103.7600,3335.9590,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
728,2024-06-26,"미니금 99.99_100g",103970,0.1000,1039.7000,33427.1063,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
729,2024-06-27,"금 99.99_1Kg",103020,1.0000,103.0200,3312.1674,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
730,2024-06-27,"미니금 99.99_100g",103560,0.1000,1035.6000,33295.2883,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
731,2024-06-28,"금 99.99_1Kg",103410,1.0000,103.4100,3324.7062,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
732,2024-06-28,"미니금 99.99_100g",104010,0.1000,1040.1000,33439.9666,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
733,2024-07-01,"금 99.99_1Kg",103620,1.0000,103.6200,3331.4579,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
734,2024-07-01,"미니금 99.99_100g",103960,0.1000,1039.6000,33423.8912,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
735,2024-07-02,"금 99.99_1Kg",104320,1.0000,104.3200,3353.9634,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
736,2024-07-02,"미니금 99.99_100g",104980,0.1000,1049.8000,33751.8286,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
737,2024-07-03,"금 99.99_1Kg",104550,1.0000,104.5500,3361.3580,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
738,2024-07-03,"미니금 99.99_100g",105100,0.1000,1051.0000,33790.4094,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
739,2024-07-04,"금 99.99_1Kg",104990,1.0000,104.9900,3375.5044,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
740,2024-07-04,"미니금 99.99_100g",105300,0.1000,1053.0000,33854.7109,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
741,2024-07-05,"금 99.99_1Kg",105150,1.0000,105.1500,3380.6485,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
742,2024-07-05,"미니금 99.99_100g",105940,0.1000,1059.4000,34060.4755,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
743,2024-07-08,"금 99.99_1Kg",105950,1.0000,105.9500,3406.3691,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
744,2024-07-08,"미니금 99.99_100g",106330,0.1000,1063.3000,34185.8633,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
745,2024-07-09,"금 99.99_1Kg",105560,1.0000,105.5600,3393.8303,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
746,2024-07-09,"미니금 99.99_100g",105940,0.1000,1059.4000,34060.4755,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
747,2024-07-10,"금 99.99_1Kg",105690,1.0000,105.6900,3398.0099,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
748,2024-07-10,"미니금 99.99_100g",106110,0.1000,1061.1000,34115.1317,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
749,2024-07-11,"금 99.99_1Kg",105810,1.0000,105.8100,3401.8680,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
750,2024-07-11,"미니금 99.99_100g",106200,0.1000,1062.0000,34144.0674,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
751,2024-07-12,"금 99.99_1Kg",106700,1.0000,106.7000,3430.4821,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
752,2024-07-12,"미니금 99.99_100g",106910,0.1000,1069.1000,34372.3375,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
753,2024-07-15,"금 99.99_1Kg",107320,1.0000,107.3200,3450.4155,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
754,2024-07-15,"미니금 99.99_100g",107520,0.1000,1075.2000,34568.4569,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
755,2024-07-16,"금 99.99_1Kg",108670,1.0000,108.6700,3493.8190,"2025-05-08 15:17:25","2025-05-08 15:17:25",NULL,N
