gold_id,base_date,currency_code,item_name,price_krw,weight_kg,price_per_gram,price_per_ounce,price_per_kilogram,created_at,updated_at,deleted_at,deleted_yn
839,"2022-11-11",KRW,금 99.99_1Kg,74800,1.0000,74.8000,2404.8740,74800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
840,"2022-11-11",KRW,미니금 99.99_100g,74630,0.1000,746.3000,23994.0843,74630.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
841,"2022-11-14",KRW,금 99.99_1Kg,75340,1.0000,75.3400,2422.2354,75340.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
842,"2022-11-14",KRW,미니금 99.99_100g,75110,0.1000,751.1000,24148.4077,75110.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
843,"2022-11-15",KRW,금 99.99_1Kg,75210,1.0000,75.2100,2418.0558,75210.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
844,"2022-11-15",KRW,미니금 99.99_100g,75080,0.1000,750.8000,24138.7625,75080.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
845,"2022-11-16",KRW,금 99.99_1Kg,75450,1.0000,75.4500,2425.7720,75450.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
846,"2022-11-16",KRW,미니금 99.99_100g,75450,0.1000,754.5000,24257.7202,75450.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
847,"2022-11-17",KRW,금 99.99_1Kg,75870,1.0000,75.8700,2439.2753,75870.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
848,"2022-11-17",KRW,미니금 99.99_100g,75710,0.1000,757.1000,24341.3121,75710.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
849,"2022-11-18",KRW,금 99.99_1Kg,75820,1.0000,75.8200,2437.6678,75820.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
850,"2022-11-18",KRW,미니금 99.99_100g,75770,0.1000,757.7000,24360.6025,75770.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
851,"2022-11-21",KRW,금 99.99_1Kg,75900,1.0000,75.9000,2440.2398,75900.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
852,"2022-11-21",KRW,미니금 99.99_100g,75780,0.1000,757.8000,24363.8176,75780.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
853,"2022-11-22",KRW,금 99.99_1Kg,75840,1.0000,75.8400,2438.3108,75840.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
854,"2022-11-22",KRW,미니금 99.99_100g,75620,0.1000,756.2000,24312.3764,75620.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
855,"2022-11-23",KRW,금 99.99_1Kg,75460,1.0000,75.4600,2426.0935,75460.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
856,"2022-11-23",KRW,미니금 99.99_100g,75510,0.1000,755.1000,24277.0106,75510.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
857,"2022-11-24",KRW,금 99.99_1Kg,75070,1.0000,75.0700,2413.5547,75070.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
858,"2022-11-24",KRW,미니금 99.99_100g,74700,0.1000,747.0000,24016.5898,74700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
859,"2022-11-25",KRW,금 99.99_1Kg,74910,1.0000,74.9100,2408.4106,74910.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
860,"2022-11-25",KRW,미니금 99.99_100g,74580,0.1000,745.8000,23978.0089,74580.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
861,"2022-11-28",KRW,금 99.99_1Kg,75280,1.0000,75.2800,2420.3064,75280.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
862,"2022-11-28",KRW,미니금 99.99_100g,75100,0.1000,751.0000,24145.1927,75100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
863,"2022-11-29",KRW,금 99.99_1Kg,74960,1.0000,74.9600,2410.0182,74960.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
864,"2022-11-29",KRW,미니금 99.99_100g,74680,0.1000,746.8000,24010.1596,74680.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
865,"2022-11-30",KRW,금 99.99_1Kg,74650,1.0000,74.6500,2400.0514,74650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
866,"2022-11-30",KRW,미니금 99.99_100g,74190,0.1000,741.9000,23852.6211,74190.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
867,"2022-12-01",KRW,금 99.99_1Kg,74680,1.0000,74.6800,2401.0160,74680.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
868,"2022-12-01",KRW,미니금 99.99_100g,74560,0.1000,745.6000,23971.5788,74560.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
869,"2022-12-02",KRW,금 99.99_1Kg,75230,1.0000,75.2300,2418.6989,75230.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
870,"2022-12-02",KRW,미니금 99.99_100g,75120,0.1000,751.2000,24151.6228,75120.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
871,"2022-12-05",KRW,금 99.99_1Kg,75120,1.0000,75.1200,2415.1623,75120.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
872,"2022-12-05",KRW,미니금 99.99_100g,75070,0.1000,750.7000,24135.5474,75070.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
873,"2022-12-06",KRW,금 99.99_1Kg,75000,1.0000,75.0000,2411.3042,75000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
874,"2022-12-06",KRW,미니금 99.99_100g,74780,0.1000,747.8000,24042.3104,74780.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
875,"2022-12-07",KRW,금 99.99_1Kg,75270,1.0000,75.2700,2419.9849,75270.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
876,"2022-12-07",KRW,미니금 99.99_100g,74840,0.1000,748.4000,24061.6008,74840.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
877,"2022-12-08",KRW,금 99.99_1Kg,75630,1.0000,75.6300,2431.5591,75630.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
878,"2022-12-08",KRW,미니금 99.99_100g,75450,0.1000,754.5000,24257.7202,75450.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
879,"2022-12-09",KRW,금 99.99_1Kg,75280,1.0000,75.2800,2420.3064,75280.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
